,none|none|right,none|none|wrong,none|some|right,none|some|wrong,none|most|right,none|most|wrong,none|all|right,none|all|wrong,some|none|right,some|none|wrong,some|some|right,some|some|wrong,some|most|right,some|most|wrong,some|all|right,some|all|wrong,most|none|right,most|none|wrong,most|some|right,most|some|wrong,most|most|right,most|most|wrong,most|all|right,most|all|wrong,all|none|right,all|none|wrong,all|some|right,all|some|wrong,all|most|right,all|most|wrong,all|all|right,all|all|wrong
30,0.01425,0.01975,0.0,0.0,0.0,0.0,0.01825,0.01625,0.0,0.0,0.07575,0.07825,0.037,0.246,0.0,0.0,0.0,0.0,0.08525,0.0935,0.03525,0.0,0.0,0.0,0.0,0.0,0.1355,0.145,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00225,0.05925,0.04325,0.048,0.12675,0.02675,0.56525,0.01925,0.00225,0.0,0.0,0.05,0.0,0.03025,0.0,0.02675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.007,0.0125,0.0,0.0,0.0,0.0,0.01225,0.00975,0.0,0.0,0.0485,0.049,0.026,0.1445,0.0,0.0,0.0,0.0,0.0545,0.0585,0.0,0.4,0.0,0.0,0.0,0.0,0.08725,0.09025,0.0,0.0,0.0,0.0
33,0.01825,0.0,0.0,0.0,0.0,0.0,0.0,0.0195,0.0,0.0035,0.083,0.09025,0.043,0.29325,0.03525,0.0,0.0,0.0,0.1025,0.1115,0.04725,0.0,0.0,0.0,0.0,0.0,0.15275,0.0,0.0,0.0,0.0,0.0
34,0.00825,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.0,0.0015,0.05825,0.0515,0.02775,0.1685,0.02275,0.0,0.0,0.0,0.05875,0.06625,0.0,0.424,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05975,0.002,0.03925,0.0465,0.0275,0.13275,0.02225,0.564,0.0,0.00475,0.0515,0.0,0.02325,0.0,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.00375,0.0,0.0,0.06325,0.0,0.00225,0.0,0.01375,0.0,0.01425,0.014,0.0,0.03325,0.0,0.136,0.0,0.0,0.02,0.015,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.02625,0.0,0.57425,0.0,0.0
37,0.00325,0.0,0.0,0.0,0.0,0.0,0.0,0.00175,0.0,0.0155,0.0095,0.01,0.0295,0.00775,0.09525,0.0,0.0,0.074,0.014,0.0,0.06225,0.0,0.6565,0.0,0.0,0.0,0.02075,0.0,0.0,0.0,0.0,0.0
38,0.0045,0.00275,0.0,0.0,0.0,0.0725,0.00325,0.00375,0.0,0.0,0.01675,0.01675,0.03825,0.0,0.0,0.0,0.0,0.0,0.0205,0.019,0.10075,0.0,0.0,0.0,0.0,0.0,0.0235,0.0295,0.64825,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01275,0.00275,0.0025,0.0155,0.0015,0.068,0.0005,0.0,0.08575,0.006,0.0,0.03825,0.0,0.7665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.02575,0.0,0.0,0.0,0.0,0.003,0.0,0.033,0.0,0.0015,0.1345,0.14725,0.032,0.0,0.0145,0.0,0.0,0.0,0.1585,0.16125,0.026,0.0,0.0,0.0,0.0,0.0,0.23975,0.0,0.023,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.08175,0.02425,0.02525,0.1135,0.0085,0.70075,0.00425,0.001,0.0,0.0,0.0295,0.0,0.0055,0.0,0.00525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.03375,0.0,0.0,0.0,0.0,0.00175,0.0,0.032,0.0,0.00325,0.16575,0.16225,0.0475,0.0,0.017,0.0,0.0,0.0015,0.19375,0.0,0.031,0.0,0.0135,0.0,0.0,0.0,0.27225,0.0,0.02475,0.0,0.0,0.0
43,0.0,0.0,0.0,0.083,0.0,0.001,0.0,0.00025,0.0,0.0005,0.0,0.0,0.00025,0.0,0.00225,0.0,0.0,0.003,0.0,0.0,0.001,0.0,0.01275,0.0,0.0,0.09675,0.0,0.0,0.00875,0.0,0.7905,0.0
44,0.00525,0.0,0.0,0.0,0.0,0.0,0.0,0.00525,0.0,0.0575,0.018,0.01475,0.07175,0.00575,0.50975,0.0,0.0,0.0,0.0215,0.0205,0.23925,0.0,0.0,0.0,0.0,0.0,0.03075,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0075,0.0,0.0,0.0,0.0,0.0085,0.0,0.00125,0.0,0.04,0.03725,0.1695,0.01,0.0,0.00525,0.0,0.0,0.04675,0.03675,0.57625,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06025,0.01825,0.02175,0.0785,0.008,0.52575,0.0025,0.0,0.0,0.02125,0.0205,0.24325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.04075,0.00125,0.0,0.0025,0.0,0.03275,0.0,0.0045,0.0,0.0,0.195,0.0,0.0545,0.0,0.0245,0.00225,0.0,0.0,0.2285,0.0,0.0405,0.0,0.012,0.0005,0.0,0.0,0.33225,0.0,0.02225,0.0,0.006
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0005,0.0155,0.017,0.00325,0.0775,0.00375,0.52325,0.0,0.0,0.0235,0.02175,0.0,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.00125,0.0015,0.0,0.0,0.09525,0.0,0.00075,0.0015,0.0,0.0,0.0095,0.00475,0.0,0.02,0.0,0.0,0.0,0.0,0.0075,0.006,0.0,0.0715,0.0,0.0,0.0,0.0,0.01225,0.01025,0.0,0.758,0.0,0.0
50,0.0,0.00025,0.0,0.0,0.03775,0.0,0.0005,0.0,0.00825,0.0,0.00125,0.004,0.0,0.008,0.0,0.0505,0.057,0.0,0.0,0.003,0.0,0.0235,0.0,0.547,0.0,0.0,0.0,0.004,0.0,0.255,0.0,0.0
51,0.0,0.00325,0.0,0.0,0.0,0.0,0.0025,0.0,0.0525,0.0,0.017,0.02125,0.00375,0.075,0.0,0.5035,0.0,0.0,0.017,0.02125,0.0,0.24525,0.0,0.0,0.0,0.0,0.0,0.03775,0.0,0.0,0.0,0.0
52,0.01375,0.0135,0.0,0.0,0.0,0.0,0.01225,0.0175,0.0,0.0,0.05875,0.06225,0.383,0.02225,0.0,0.0,0.0,0.0,0.08275,0.0745,0.0,0.01675,0.0,0.0,0.0,0.0,0.12675,0.116,0.0,0.0,0.0,0.0
53,0.0,0.001,0.0,0.0,0.07375,0.0,0.0015,0.0,0.01625,0.0,0.00675,0.0065,0.0,0.02,0.0,0.121,0.0,0.0,0.003,0.006,0.0,0.05925,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.676,0.0,0.0
54,0.00875,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.00125,0.03325,0.036,0.0115,0.17075,0.0045,0.0,0.0,0.0,0.03625,0.0415,0.0,0.58325,0.0,0.0,0.0,0.0,0.0655,0.0,0.0,0.0,0.0,0.0
55,0.01825,0.0,0.0,0.0,0.0,0.0,0.0,0.01775,0.0,0.0015,0.0885,0.0855,0.03,0.45175,0.011,0.0,0.0,0.0025,0.10325,0.0,0.02375,0.0,0.0085,0.0,0.0,0.0,0.15775,0.0,0.0,0.0,0.0,0.0
56,0.00275,0.0005,0.0,0.0,0.0,0.08325,0.0015,0.00075,0.0,0.0,0.008,0.00675,0.027,0.0,0.0,0.0,0.0,0.0,0.007,0.0085,0.06925,0.0,0.0,0.0,0.0,0.0,0.008,0.00975,0.767,0.0,0.0,0.0
57,0.0,0.01075,0.0,0.0,0.0,0.0,0.01375,0.0,0.001,0.0,0.08775,0.09,0.4765,0.0265,0.0,0.01,0.001,0.0,0.0,0.0995,0.0,0.025,0.0,0.01025,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0
58,0.01125,0.014,0.0,0.0,0.0,0.0,0.01675,0.0145,0.0,0.0,0.0585,0.07,0.02125,0.373,0.0,0.0,0.0,0.0,0.07575,0.0845,0.01375,0.0,0.0,0.0,0.0,0.0,0.12075,0.126,0.0,0.0,0.0,0.0
59,0.01,0.014,0.0,0.0,0.0,0.0,0.013,0.01175,0.0,0.0,0.05625,0.05325,0.143,0.03125,0.0,0.0,0.0,0.0,0.06275,0.06375,0.34075,0.0,0.0,0.0,0.0,0.0,0.10225,0.098,0.0,0.0,0.0,0.0
60,0.0,0.003,0.0,0.0,0.0335,0.0,0.00275,0.0,0.00975,0.0,0.01025,0.01075,0.0,0.018,0.0,0.08075,0.047,0.0,0.0,0.01225,0.0,0.05425,0.0,0.41575,0.0,0.0,0.0,0.0145,0.0,0.2875,0.0,0.0
61,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0135,0.01425,0.01375,0.03625,0.00925,0.112,0.0,0.0,0.0755,0.016,0.0,0.081,0.0,0.59775,0.0,0.0,0.0,0.02575,0.0,0.0,0.0,0.0,0.0
62,0.0,0.02575,0.0,0.0,0.007,0.0,0.02075,0.0,0.005,0.0,0.1175,0.11425,0.0,0.06375,0.0,0.044,0.0,0.0,0.127,0.136,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.205,0.0,0.07,0.0,0.0
63,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.01775,0.0,0.004,0.092,0.09275,0.049,0.26525,0.037,0.0,0.0,0.0,0.10625,0.10775,0.053,0.0,0.0,0.0,0.0,0.0,0.15825,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0285,0.00625,0.0,0.00875,0.0,0.02875,0.0,0.00475,0.0,0.0,0.1355,0.0,0.0645,0.0,0.04775,0.007,0.0,0.0,0.1625,0.0,0.07,0.0,0.06175,0.00625,0.0,0.0,0.2395,0.0,0.0735,0.0,0.05475
65,0.00275,0.0,0.0,0.0,0.0,0.02925,0.0,0.003,0.0,0.01,0.0105,0.0095,0.024,0.0,0.0725,0.0,0.0,0.05225,0.013,0.0,0.05025,0.0,0.4145,0.0,0.0,0.0,0.01675,0.0,0.29175,0.0,0.0,0.0
66,0.0,0.0175,0.0,0.0,0.0,0.0,0.0195,0.0,0.004,0.0,0.09525,0.0925,0.25925,0.04925,0.0,0.0385,0.0,0.0,0.1085,0.101,0.0,0.05225,0.0,0.0,0.0,0.0,0.0,0.1625,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545,0.003,0.05225,0.04825,0.02675,0.13675,0.02175,0.50375,0.0,0.0,0.063,0.0615,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.08325,0.0,0.00525,0.0,0.0005,0.0,0.0005,0.00125,0.0,0.00325,0.0,0.008,0.0,0.0,0.0055,0.0005,0.0,0.00625,0.0,0.04,0.0,0.0,0.092,0.002,0.0,0.02575,0.0,0.726,0.0
69,0.0035,0.00575,0.0,0.0,0.0765,0.0,0.00325,0.003,0.0,0.0,0.01525,0.014,0.0,0.0445,0.0,0.0,0.0,0.0,0.02075,0.0285,0.0,0.108,0.0,0.0,0.0,0.0,0.03325,0.034,0.0,0.60975,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05875,0.00325,0.05125,0.05875,0.02725,0.1445,0.01975,0.5035,0.0,0.0045,0.063,0.0,0.0355,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.01275,0.0,0.003,0.0585,0.06425,0.03,0.1635,0.0245,0.0,0.0,0.0,0.069,0.074,0.0,0.37825,0.0,0.0,0.0,0.0,0.10975,0.0,0.0,0.0,0.0,0.0
72,0.00325,0.0,0.0,0.0,0.0,0.06425,0.0,0.0035,0.0,0.0195,0.015,0.013,0.043,0.0,0.13,0.0,0.0,0.0,0.01975,0.014,0.09225,0.0,0.0,0.0,0.0,0.0,0.0335,0.0,0.549,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.00075,0.0105,0.0145,0.00775,0.035,0.00575,0.1165,0.0755,0.0,0.0,0.01475,0.0,0.082,0.0,0.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04525,0.00175,0.04075,0.04075,0.02525,0.10425,0.01375,0.38325,0.0,0.0,0.0455,0.0475,0.0,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.01325,0.0,0.0,0.0,0.0,0.0125,0.0,0.0035,0.0,0.05825,0.06475,0.1575,0.0325,0.0,0.02725,0.0,0.0,0.076,0.06525,0.39325,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0
76,0.0215,0.0225,0.0,0.0,0.0,0.00625,0.017,0.0185,0.0,0.0,0.09725,0.09,0.0535,0.0,0.0,0.0,0.0,0.0,0.10625,0.11425,0.053,0.0,0.0,0.0,0.0,0.0,0.1645,0.17925,0.05625,0.0,0.0,0.0
77,0.01375,0.012,0.0,0.0,0.0,0.0,0.01075,0.01025,0.0,0.0,0.04875,0.04875,0.032,0.14375,0.0,0.0,0.0,0.0,0.0575,0.06375,0.0,0.3675,0.0,0.0,0.0,0.0,0.09375,0.0975,0.0,0.0,0.0,0.0
78,0.0,0.021,0.0,0.0,0.0,0.0,0.01925,0.0,0.00525,0.0,0.09325,0.10575,0.26275,0.0565,0.0,0.03675,0.00475,0.0,0.0,0.10975,0.0,0.062,0.0,0.0495,0.0,0.0,0.0,0.1735,0.0,0.0,0.0,0.0
79,0.0,0.00675,0.0,0.0,0.0,0.0,0.00875,0.0,0.0495,0.0,0.026,0.03225,0.017,0.085,0.0,0.3935,0.0,0.0,0.0335,0.033,0.0,0.2555,0.0,0.0,0.0,0.0,0.0,0.05925,0.0,0.0,0.0,0.0
80,0.01975,0.02375,0.0,0.0,0.0,0.005,0.02875,0.02425,0.0,0.0,0.08425,0.09725,0.0465,0.0,0.0,0.0,0.0,0.0,0.1175,0.1145,0.0375,0.0,0.0,0.0,0.0,0.0,0.17675,0.18475,0.0395,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.06775,0.03875,0.04425,0.126,0.0185,0.5735,0.01125,0.0,0.0,0.053,0.04775,0.0,0.01775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.04575,0.02975,0.028,0.09225,0.015,0.4055,0.0,0.0,0.0,0.0405,0.0355,0.24325,0.0,0.0,0.0,0.0,0.0,0.05175,0.0,0.0,0.0,0.0,0.0
83,0.0,0.01825,0.0,0.0,0.0,0.0,0.0165,0.0,0.00275,0.0,0.108,0.09325,0.32675,0.04675,0.0,0.02825,0.0025,0.0,0.0,0.116,0.0,0.04175,0.0,0.029,0.0,0.0,0.0,0.17025,0.0,0.0,0.0,0.0
84,0.0,0.025,0.0,0.0,0.00575,0.0,0.02375,0.0,0.00275,0.0,0.122,0.128,0.0,0.05325,0.0,0.03425,0.0,0.0,0.14,0.1485,0.0,0.05025,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.0535,0.0,0.0
85,0.0125,0.00775,0.0,0.0,0.0,0.0,0.0115,0.0105,0.0,0.0,0.049,0.0545,0.14725,0.019,0.0,0.0,0.0,0.0,0.05475,0.057,0.40275,0.0,0.0,0.0,0.0,0.0,0.09175,0.08175,0.0,0.0,0.0,0.0
86,0.01275,0.0,0.0,0.0,0.0,0.0,0.0,0.00875,0.0,0.00125,0.05,0.061,0.02625,0.1635,0.017,0.0,0.0,0.0,0.05775,0.069,0.0,0.44625,0.0,0.0,0.0,0.0,0.0865,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0015,0.0,0.0,0.03175,0.0,0.0015,0.0,0.0085,0.0,0.00625,0.0055,0.0,0.01825,0.0,0.06675,0.058,0.0,0.0,0.0065,0.0,0.0455,0.0,0.452,0.0,0.0,0.0,0.0105,0.0,0.2875,0.0,0.0
88,0.0135,0.01725,0.0,0.0,0.0,0.0,0.0185,0.01225,0.0,0.0,0.06975,0.07425,0.25975,0.03575,0.0,0.0,0.0,0.0,0.09675,0.09225,0.0,0.0315,0.0,0.0,0.0,0.0,0.149,0.1295,0.0,0.0,0.0,0.0
89,0.02875,0.0,0.0,0.00375,0.0,0.00525,0.0,0.02925,0.0,0.00375,0.149,0.0,0.06075,0.0,0.03875,0.0,0.0,0.00425,0.1875,0.0,0.06275,0.0,0.038,0.0,0.0,0.003,0.29825,0.0,0.056,0.0,0.031,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.00075,0.0375,0.04225,0.02175,0.12525,0.014,0.57625,0.0,0.0,0.051,0.04975,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0865,0.0,0.00325,0.0,0.0,0.0,0.00025,0.0,0.0,0.0005,0.0,0.001,0.0,0.00275,0.0035,0.0,0.0,0.00025,0.0,0.00475,0.0,0.03125,0.0815,0.0,0.0,0.0005,0.0,0.0165,0.0,0.7675
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.00675,0.0105,0.023,0.00475,0.10575,0.00275,0.0,0.074,0.011,0.0,0.0625,0.0,0.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.02125,0.02,0.0,0.0,0.004,0.0,0.02025,0.01475,0.0,0.0,0.0945,0.095,0.0,0.052,0.0,0.0,0.0,0.0,0.12125,0.11275,0.0,0.03475,0.0,0.0,0.0,0.0,0.1905,0.1815,0.0,0.0375,0.0,0.0
94,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.00175,0.0,0.0115,0.01125,0.009,0.02925,0.004,0.0955,0.0,0.0,0.07875,0.00925,0.0,0.05825,0.0,0.673,0.0,0.0,0.0,0.01725,0.0,0.0,0.0,0.0,0.0
95,0.002,0.0,0.0,0.0,0.0,0.057,0.0,0.003,0.0,0.019,0.00875,0.01225,0.03475,0.0,0.14075,0.0,0.0,0.0,0.01175,0.014,0.08525,0.0,0.0,0.0,0.0,0.0,0.02575,0.0,0.58575,0.0,0.0,0.0
96,0.0,0.008,0.0,0.0,0.0,0.0,0.007,0.0,0.054,0.0,0.0385,0.039,0.0195,0.11575,0.0,0.5315,0.0,0.0,0.042,0.0485,0.01825,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.0
