,none|none|right,none|none|wrong,none|some|right,none|some|wrong,none|most|right,none|most|wrong,none|all|right,none|all|wrong,some|none|right,some|none|wrong,some|some|right,some|some|wrong,some|most|right,some|most|wrong,some|all|right,some|all|wrong,most|none|right,most|none|wrong,most|some|right,most|some|wrong,most|most|right,most|most|wrong,most|all|right,most|all|wrong,all|none|right,all|none|wrong,all|some|right,all|some|wrong,all|most|right,all|most|wrong,all|all|right,all|all|wrong
34,0.01875,0.0,0.0,0.0,0.0,0.0,0.0,0.01975,0.0,0.01675,0.07725,0.0785,0.08725,0.09075,0.13325,0.0,0.0,0.0,0.0995,0.08675,0.0,0.144,0.0,0.0,0.0,0.0,0.1475,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.01075,0.06,0.0645,0.06875,0.064,0.1135,0.1025,0.0,0.03575,0.071,0.0,0.10975,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.01025,0.0,0.0,0.0315,0.0,0.0135,0.0,0.015,0.0,0.054,0.054,0.0,0.06725,0.0,0.1115,0.0,0.0,0.07175,0.06475,0.0,0.0995,0.0,0.0,0.0,0.0,0.0,0.10375,0.0,0.30325,0.0,0.0
37,0.01225,0.0,0.0,0.0,0.0,0.0,0.0,0.01275,0.0,0.013,0.06,0.05625,0.0645,0.06475,0.1095,0.0,0.0,0.0285,0.05725,0.0,0.105,0.0,0.29975,0.0,0.0,0.0,0.1165,0.0,0.0,0.0,0.0,0.0
38,0.014,0.01125,0.0,0.0,0.0,0.03175,0.01275,0.01275,0.0,0.0,0.05125,0.0545,0.06525,0.0,0.0,0.0,0.0,0.0,0.0655,0.0605,0.11075,0.0,0.0,0.0,0.0,0.0,0.1095,0.112,0.28825,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01425,0.01375,0.05925,0.05425,0.06575,0.069,0.113,0.10975,0.0,0.0355,0.07,0.0,0.108,0.0,0.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.01425,0.0,0.0,0.0,0.0,0.03475,0.0,0.014,0.0,0.0115,0.05625,0.0615,0.06475,0.0,0.11025,0.0,0.0,0.0,0.06875,0.06225,0.10625,0.0,0.0,0.0,0.0,0.0,0.1045,0.0,0.291,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0105,0.057,0.0675,0.0695,0.06775,0.1075,0.1115,0.03275,0.0,0.0,0.0715,0.0,0.107,0.0,0.2855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.01,0.0,0.0,0.0,0.0,0.0245,0.0,0.011,0.0,0.011,0.05075,0.043,0.05775,0.0,0.08875,0.0,0.0,0.032,0.05475,0.0,0.09475,0.0,0.22225,0.0,0.0,0.0,0.07725,0.0,0.22225,0.0,0.0,0.0
43,0.00575,0.0,0.0,0.045,0.0,0.01725,0.0,0.00425,0.0,0.004,0.02425,0.0,0.026,0.0,0.043,0.0,0.0,0.01525,0.02825,0.0,0.03825,0.0,0.1055,0.0,0.0,0.048,0.04475,0.0,0.10475,0.0,0.44575,0.0
44,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0215,0.0,0.01625,0.0655,0.0755,0.095,0.0905,0.14525,0.0,0.0,0.0,0.08775,0.09325,0.14675,0.0,0.0,0.0,0.0,0.0,0.14475,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0175,0.0,0.0,0.0,0.0,0.02175,0.0,0.019,0.0,0.074,0.0695,0.09325,0.08925,0.0,0.13925,0.0,0.0,0.0925,0.084,0.1525,0.0,0.0,0.0,0.0,0.0,0.0,0.1475,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01875,0.0205,0.07725,0.07425,0.08975,0.0955,0.14675,0.151,0.0,0.0,0.08475,0.09675,0.14475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0035,0.05125,0.0,0.01175,0.0,0.00475,0.0,0.0045,0.0,0.0,0.02375,0.0,0.0245,0.0,0.04125,0.01025,0.0,0.0,0.02525,0.0,0.0405,0.0,0.10925,0.05175,0.0,0.0,0.03875,0.0,0.10175,0.0,0.45725
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.017,0.07125,0.06975,0.093,0.092,0.149,0.16,0.0,0.0,0.093,0.095,0.0,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.01325,0.01025,0.0,0.0,0.03775,0.0,0.01575,0.01275,0.0,0.0,0.05475,0.05475,0.0,0.071,0.0,0.0,0.0,0.0,0.062,0.0705,0.0,0.11125,0.0,0.0,0.0,0.0,0.10725,0.10275,0.0,0.276,0.0,0.0
50,0.0,0.012,0.0,0.0,0.02625,0.0,0.0135,0.0,0.01,0.0,0.056,0.04675,0.0,0.05125,0.0,0.0915,0.02475,0.0,0.0,0.05675,0.0,0.08525,0.0,0.22175,0.0,0.0,0.0,0.0855,0.0,0.21875,0.0,0.0
51,0.0,0.0215,0.0,0.0,0.0,0.0,0.016,0.0,0.01775,0.0,0.077,0.0745,0.0865,0.08775,0.0,0.144,0.0,0.0,0.09625,0.0875,0.0,0.14325,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0
52,0.02,0.014,0.0,0.0,0.0,0.0,0.017,0.01725,0.0,0.0,0.07475,0.07575,0.09375,0.09,0.0,0.0,0.0,0.0,0.0825,0.07975,0.0,0.15,0.0,0.0,0.0,0.0,0.147,0.13825,0.0,0.0,0.0,0.0
53,0.0,0.013,0.0,0.0,0.031,0.0,0.01425,0.0,0.0165,0.0,0.06325,0.058,0.0,0.06825,0.0,0.11275,0.0,0.0,0.05225,0.073,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.1015,0.0,0.28925,0.0,0.0
54,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.01825,0.0,0.01725,0.0775,0.0785,0.0875,0.0805,0.1435,0.0,0.0,0.0,0.0865,0.08625,0.0,0.15675,0.0,0.0,0.0,0.0,0.1485,0.0,0.0,0.0,0.0,0.0
55,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.01175,0.05275,0.05725,0.064,0.0715,0.11275,0.0,0.0,0.03325,0.06575,0.0,0.1125,0.0,0.277,0.0,0.0,0.0,0.1125,0.0,0.0,0.0,0.0,0.0
56,0.01475,0.01075,0.0,0.0,0.0,0.02975,0.0145,0.0115,0.0,0.0,0.05125,0.05725,0.062,0.0,0.0,0.0,0.0,0.0,0.06875,0.064,0.11125,0.0,0.0,0.0,0.0,0.0,0.0995,0.108,0.29675,0.0,0.0,0.0
57,0.0,0.01275,0.0,0.0,0.0,0.0,0.0135,0.0,0.0145,0.0,0.06125,0.0595,0.069,0.0705,0.0,0.11375,0.03,0.0,0.0,0.06375,0.0,0.09675,0.0,0.28275,0.0,0.0,0.0,0.112,0.0,0.0,0.0,0.0
58,0.0145,0.0195,0.0,0.0,0.0,0.0,0.0165,0.014,0.0,0.0,0.0695,0.077,0.0835,0.083,0.0,0.0,0.0,0.0,0.0905,0.089,0.152,0.0,0.0,0.0,0.0,0.0,0.1435,0.1475,0.0,0.0,0.0,0.0
59,0.01425,0.011,0.0,0.0,0.0,0.0,0.01375,0.01,0.0,0.0,0.06825,0.072,0.082,0.07925,0.0,0.0,0.0,0.0,0.08825,0.0955,0.15125,0.0,0.0,0.0,0.0,0.0,0.15325,0.16125,0.0,0.0,0.0,0.0
60,0.0,0.00575,0.0,0.0,0.0205,0.0,0.00725,0.0,0.00675,0.0,0.0425,0.03875,0.0,0.0465,0.0,0.0875,0.0175,0.0,0.0,0.045,0.0,0.08325,0.0,0.257,0.0,0.0,0.0,0.08425,0.0,0.2575,0.0,0.0
61,0.01175,0.0,0.0,0.0,0.0,0.0,0.0,0.00725,0.0,0.00925,0.05075,0.04875,0.065,0.056,0.0995,0.0,0.0,0.02775,0.0685,0.0,0.1235,0.0,0.329,0.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0075,0.0,0.0,0.0265,0.0,0.0075,0.0,0.01,0.0,0.05125,0.057,0.0,0.0575,0.0,0.10125,0.0,0.0,0.06125,0.058,0.0,0.10175,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.3505,0.0,0.0
63,0.01275,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.01275,0.07725,0.06925,0.086,0.0885,0.1515,0.0,0.0,0.0,0.089,0.08575,0.1575,0.0,0.0,0.0,0.0,0.0,0.15475,0.0,0.0,0.0,0.0,0.0
64,0.0,0.00375,0.0425,0.0,0.0075,0.0,0.00425,0.0,0.00275,0.0,0.0,0.01625,0.0,0.02025,0.0,0.0315,0.0075,0.0,0.0,0.01925,0.0,0.03625,0.0,0.101,0.0405,0.0,0.0,0.03475,0.0,0.093,0.0,0.539
65,0.00625,0.0,0.0,0.0,0.0,0.021,0.0,0.01,0.0,0.00725,0.04225,0.0415,0.049,0.0,0.07875,0.0,0.0,0.02275,0.04275,0.0,0.08825,0.0,0.26075,0.0,0.0,0.0,0.07725,0.0,0.25225,0.0,0.0,0.0
66,0.0,0.0155,0.0,0.0,0.0,0.0,0.013,0.0,0.01625,0.0,0.07225,0.0835,0.085,0.08325,0.0,0.148,0.0,0.0,0.0875,0.08625,0.0,0.1625,0.0,0.0,0.0,0.0,0.0,0.147,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.01375,0.07525,0.06525,0.09275,0.0925,0.15175,0.1685,0.0,0.0,0.08525,0.089,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0025,0.0,0.0,0.041,0.0,0.01075,0.0,0.004,0.0,0.0025,0.018,0.0,0.02025,0.0,0.04075,0.0,0.0,0.01,0.01325,0.0,0.03275,0.0,0.09825,0.0,0.0,0.04475,0.0365,0.0,0.0965,0.0,0.52825,0.0
69,0.011,0.01,0.0,0.0,0.02775,0.0,0.00775,0.0125,0.0,0.0,0.05075,0.0465,0.0,0.0605,0.0,0.0,0.0,0.0,0.05775,0.05775,0.0,0.10925,0.0,0.0,0.0,0.0,0.107,0.103,0.0,0.3385,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.01275,0.05075,0.0545,0.06225,0.0695,0.1075,0.10275,0.0,0.02525,0.06075,0.0,0.11275,0.0,0.33225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.01325,0.0,0.0,0.0,0.0,0.0,0.0,0.01625,0.0,0.01175,0.07275,0.07125,0.0825,0.08525,0.15225,0.0,0.0,0.0,0.08625,0.092,0.0,0.1595,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.0,0.0
72,0.008,0.0,0.0,0.0,0.0,0.0265,0.0,0.00875,0.0,0.0105,0.05325,0.0525,0.06175,0.0,0.111,0.0,0.0,0.0,0.06025,0.06925,0.1075,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.31475,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0105,0.05,0.04775,0.06175,0.068,0.11275,0.117,0.02075,0.0,0.0,0.06425,0.0,0.10975,0.0,0.3265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0115,0.06975,0.0745,0.094,0.09125,0.16475,0.1495,0.0,0.0,0.09025,0.09275,0.0,0.14775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0145,0.0,0.0,0.0,0.0,0.0135,0.0,0.0115,0.0,0.0755,0.06625,0.08925,0.09025,0.0,0.15025,0.0,0.0,0.09225,0.08325,0.15425,0.0,0.0,0.0,0.0,0.0,0.0,0.15925,0.0,0.0,0.0,0.0
76,0.00925,0.0125,0.0,0.0,0.0,0.02625,0.00825,0.0115,0.0,0.0,0.05125,0.04725,0.06075,0.0,0.0,0.0,0.0,0.0,0.052,0.06175,0.106,0.0,0.0,0.0,0.0,0.0,0.1165,0.10575,0.331,0.0,0.0,0.0
77,0.0115,0.0125,0.0,0.0,0.0,0.0,0.014,0.01225,0.0,0.0,0.068,0.06975,0.08525,0.083,0.0,0.0,0.0,0.0,0.08725,0.0895,0.0,0.1565,0.0,0.0,0.0,0.0,0.1495,0.161,0.0,0.0,0.0,0.0
78,0.0,0.01025,0.0,0.0,0.0,0.0,0.01075,0.0,0.00625,0.0,0.05,0.05175,0.06375,0.06175,0.0,0.1065,0.0285,0.0,0.0,0.06125,0.0,0.106,0.0,0.33725,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0
79,0.0,0.021,0.0,0.0,0.0,0.0,0.01775,0.0,0.0185,0.0,0.07975,0.08,0.0845,0.09825,0.0,0.14525,0.0,0.0,0.09375,0.09075,0.0,0.13375,0.0,0.0,0.0,0.0,0.0,0.13675,0.0,0.0,0.0,0.0
80,0.0135,0.0145,0.0,0.0,0.0,0.03175,0.01275,0.01425,0.0,0.0,0.05425,0.06,0.06675,0.0,0.0,0.0,0.0,0.0,0.07025,0.0595,0.10675,0.0,0.0,0.0,0.0,0.0,0.1145,0.10575,0.2755,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02325,0.0185,0.08025,0.07825,0.09325,0.0875,0.15125,0.15525,0.0,0.0,0.08775,0.08525,0.0,0.1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.02075,0.0,0.0205,0.082,0.0765,0.08975,0.09425,0.1365,0.0,0.0,0.0,0.08725,0.09,0.1445,0.0,0.0,0.0,0.0,0.0,0.141,0.0,0.0,0.0,0.0,0.0
83,0.0,0.01325,0.0,0.0,0.0,0.0,0.01575,0.0,0.0135,0.0,0.0535,0.061,0.076,0.0665,0.0,0.113,0.0275,0.0,0.0,0.07275,0.0,0.10775,0.0,0.27125,0.0,0.0,0.0,0.10825,0.0,0.0,0.0,0.0
84,0.0,0.0135,0.0,0.0,0.037,0.0,0.0175,0.0,0.01425,0.0,0.05875,0.063,0.0,0.06925,0.0,0.10225,0.0,0.0,0.067,0.06625,0.0,0.11275,0.0,0.0,0.0,0.0,0.0,0.1025,0.0,0.276,0.0,0.0
85,0.016,0.018,0.0,0.0,0.0,0.0,0.01625,0.0195,0.0,0.0,0.07375,0.083,0.096,0.09225,0.0,0.0,0.0,0.0,0.09075,0.0845,0.136,0.0,0.0,0.0,0.0,0.0,0.1365,0.1375,0.0,0.0,0.0,0.0
86,0.01925,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.0,0.01925,0.07275,0.07575,0.0905,0.08475,0.14975,0.0,0.0,0.0,0.0875,0.07875,0.0,0.14575,0.0,0.0,0.0,0.0,0.1555,0.0,0.0,0.0,0.0,0.0
87,0.0,0.01325,0.0,0.0,0.028,0.0,0.00975,0.0,0.0125,0.0,0.051,0.04175,0.0,0.05375,0.0,0.08675,0.0275,0.0,0.0,0.0545,0.0,0.082,0.0,0.2205,0.0,0.0,0.0,0.08575,0.0,0.233,0.0,0.0
88,0.0195,0.0195,0.0,0.0,0.0,0.0,0.01975,0.0185,0.0,0.0,0.07725,0.076,0.08275,0.0875,0.0,0.0,0.0,0.0,0.08925,0.0875,0.0,0.145,0.0,0.0,0.0,0.0,0.14625,0.13125,0.0,0.0,0.0,0.0
89,0.0055,0.0,0.0,0.046,0.0,0.01375,0.0,0.00725,0.0,0.006,0.022,0.0,0.026,0.0,0.041,0.0,0.0,0.01475,0.033,0.0,0.04575,0.0,0.10375,0.0,0.0,0.05125,0.05,0.0,0.102,0.0,0.432,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0235,0.0825,0.075,0.0895,0.09225,0.1465,0.1455,0.0,0.0,0.092,0.08625,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.00875,0.05325,0.0,0.0155,0.0,0.007,0.0,0.0075,0.0,0.0,0.02475,0.0,0.0305,0.0,0.036,0.016,0.0,0.0,0.027,0.0,0.04125,0.0,0.10675,0.06,0.0,0.0,0.04375,0.0,0.1025,0.0,0.4195
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01425,0.014,0.0545,0.055,0.068,0.06675,0.11025,0.1115,0.0,0.0395,0.06375,0.0,0.118,0.0,0.2845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.017,0.01475,0.0,0.0,0.03175,0.0,0.015,0.01325,0.0,0.0,0.06775,0.05575,0.0,0.06125,0.0,0.0,0.0,0.0,0.0675,0.065,0.0,0.11075,0.0,0.0,0.0,0.0,0.107,0.103,0.0,0.27025,0.0,0.0
94,0.01525,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.01525,0.06075,0.06175,0.07375,0.06575,0.10425,0.0,0.0,0.0405,0.0685,0.0,0.108,0.0,0.27,0.0,0.0,0.0,0.10225,0.0,0.0,0.0,0.0,0.0
95,0.01475,0.0,0.0,0.0,0.0,0.02825,0.0,0.01725,0.0,0.0155,0.0585,0.05525,0.07075,0.0,0.10875,0.0,0.0,0.0,0.06575,0.07275,0.107,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.2765,0.0,0.0,0.0
